Place,StateCode,County
vernon_township,il,lake
verona,il,grundy
versailles,il,brown
versailles_township,il,brown
victor,il,dekalb
victoria,il,knox
victoria_township,il,knox
vienna,il,johnson
vienna_township,il,grundy
villa_grove,il,douglas
villa_park,il,dupage
vinegar_hill,il,jo_daviess
viola,il,mercer
viola_township,il,lee
virden,il,macoupin
virden_township,il,macoupin
virgil,il,kane
virgil_township,il,kane
virginia,il,cass
virginia_township,il,cass
volo,il,lake
wabash,il,clark
waddams,il,stephenson
wade_township_(clinton_cnty),il,clinton
wade_township_(jasper_cnty),il,jasper
wadsworth,il,lake
waggoner,il,montgomery
waldo,il,livingston
walker,il,hancock
walkerville,il,greene
wall,il,ford
wallace,il,lasalle
walnut,il,bureau
walnut_grove_township_(knox_cnty),il,knox
walnut_grove_township_(mcdonough_cnty),il,mcdonough
walnut_hill,il,marion
walnut_township,il,bureau
walshville,il,montgomery
walshville_township,il,montgomery
waltham,il,lasalle
waltonville,il,jefferson
wamac,il,clinton
wapella,il,de_witt
wapella_township,il,de_witt
wards_grove,il,jo_daviess
warren,il,jo_daviess
warren_township_(jo_daviess_cnty),il,jo_daviess
warren_township_(lake_cnty),il,lake
warrensburg,il,macon
warrenville,il,dupage
warsaw,il,hancock
warsaw_township,il,hancock
washburn,il,woodford
washington,il,tazewell
washington_park,il,st._clair
washington_township_(carroll_cnty),il,carroll
washington_township_(tazewell_cnty),il,tazewell
washington_township_(will_cnty),il,will
wataga,il,knox
waterford,il,fulton
waterloo,il,monroe
waterman,il,dekalb
watseka,il,iroquois
watson,il,effingham
watson_township,il,effingham
wauconda,il,lake
wauconda_township,il,lake
waukegan,il,lake
waukegan_township,il,lake
wauponsee,il,grundy
waverly,il,morgan
wayne,il,dupage
wayne_city,il,wayne
wayne_township,il,dupage
waynesville,il,de_witt
waynesville_township,il,de_witt
webber,il,jefferson
weldon,il,de_witt
weller,il,henry
wellington,il,iroquois
wenona,il,marshall
wenonah,il,montgomery
wesley,il,will
west_brooklyn,il,lee
west_chicago,il,dupage
west_city,il,franklin
west_deerfield,il,lake
west_dundee,il,kane
west_frankfort,il,franklin
west_galena,il,jo_daviess
west_jersey,il,stark
west_lincoln,il,logan
west_peoria,il,peoria
west_peoria_township,il,peoria
west_point,il,hancock
west_point_township,il,stephenson
west_salem,il,edwards
west_township_(effingham_cnty),il,effingham
west_township_(mclean_cnty),il,mclean
west_union,il,clark
west_york,il,crawford
westchester,il,cook
western,il,henry
western_mound,il,macoupin
western_springs,il,cook
westervelt,il,shelby
westfield,il,clark
westfield_township_(bureau_cnty),il,bureau
westfield_township_(clark_cnty),il,clark
westmont,il,dupage
westville,il,vermilion
wethersfield,il,henry
wheatfield,il,clinton
wheatland_township_(bureau_cnty),il,bureau
wheatland_township_(fayette_cnty),il,fayette
wheatland_township_(will_cnty),il,will
wheaton,il,dupage
wheeler,il,jasper
wheeling,il,cook
wheeling_township,il,cook
white_city,il,macoupin
white_hall,il,greene
white_hall_township,il,greene
white_oak,il,mclean
white_rock,il,ogle
whiteash,il,williamson
whitefield,il,marshall
whitley,il,moultrie
whitmore,il,macon
wilberton,il,fayette
wilcox,il,hancock
will,il,will
williams,il,sangamon
williamsfield,il,knox
williamson,il,madison
williamsville,il,sangamon
willisville,il,perry
willow_branch,il,piatt
willow_creek,il,lee
willow_hill,il,jasper
willow_hill_township,il,jasper
willow_springs,il,cook
willowbrook,il,dupage
wilmette,il,cook
wilmington,il,will
wilmington_township,il,will
wilmington_village,il,greene
wilson,il,de_witt
wilsonville,il,macoupin
wilton,il,will
winchester,il,scott
windsor,il,shelby
windsor_township,il,shelby
windsor_village,il,mercer
winfield,il,dupage
winfield_township,il,dupage
winnebago,il,winnebago
winnebago_township,il,winnebago
winnetka,il,cook
winslow,il,stephenson
winslow_township,il,stephenson
winthrop_harbor,il,lake
witt,il,montgomery
witt_township,il,montgomery
wonder_lake,il,mchenry
wood_dale,il,dupage
wood_river,il,madison
wood_river_township,il,madison
woodbine,il,jo_daviess
woodbury,il,cumberland
woodhull,il,henry
woodland,il,iroquois
woodland_township_(carroll_cnty),il,carroll
woodland_township_(fulton_cnty),il,fulton
woodlawn,il,jefferson
woodridge,il,dupage
woodside,il,sangamon
woodson,il,morgan
woodstock,il,mchenry
woodstock_township,il,schuyler
woodville,il,greene
woosung,il,ogle
worden,il,madison
worth,il,cook
worth_township_(cook_cnty),il,cook
worth_township_(woodford_cnty),il,woodford
wrights,il,greene
wyanet,il,bureau
wyanet_township,il,bureau
wyoming,il,stark
wyoming_township,il,lee
wysox,il,carroll
wythe,il,hancock
xenia,il,clay
xenia_township,il,clay
yale,il,jasper
yates,il,mclean
yates_city,il,knox
yellowhead,il,kankakee
york_township_(carroll_cnty),il,carroll
york_township_(clark_cnty),il,clark
york_township_(dupage_cnty),il,dupage
yorktown,il,henry
yorkville,il,kendall
young_america,il,edgar
young_hickory,il,fulton
zanesville,il,montgomery
zeigler,il,franklin
zif,il,wayne
zion,il,lake
zion_township,il,lake
zuma,il,rock_island
aberdeen,in,porter
abington,in,wayne
aboite,in,allen
adams_township_(allen_cnty),in,allen
adams_township_(carroll_cnty),in,carroll
adams_township_(cass_cnty),in,cass
adams_township_(decatur_cnty),in,decatur
adams_township_(hamilton_cnty),in,hamilton
adams_township_(madison_cnty),in,madison
adams_township_(morgan_cnty),in,morgan
adams_township_(parke_cnty),in,parke
adams_township_(ripley_cnty),in,ripley
adams_township_(warren_cnty),in,warren
addison,in,shelby
advance,in,boone
akron,in,fulton
alamo,in,montgomery
albany,in,delaware
albion,in,noble
albion_township,in,noble
alexandria,in,madison
alfordsville,in,daviess
allen_township_(miami_cnty),in,miami
allen_township_(noble_cnty),in,noble
alton,in,crawford
altona,in,dekalb
ambia,in,benton
amboy,in,miami
americus,in,tippecanoe
amo,in,hendricks
anderson,in,madison
anderson_township_(madison_cnty),in,madison
anderson_township_(perry_cnty),in,perry
anderson_township_(rush_cnty),in,rush
anderson_township_(warrick_cnty),in,warrick
andrews,in,huntington
angola,in,steuben
arcadia,in,hamilton
argos,in,marshall
arlington,in,rush
armstrong,in,vanderburgh
ashland,in,morgan
ashley,in,dekalb
atlanta,in,hamilton
attica,in,fountain
aubbeenaubbee,in,fulton
auburn,in,dekalb
aurora,in,dearborn
austin,in,scott
avilla,in,noble
avoca,in,lawrence
avon,in,hendricks
bainbridge,in,putnam
bainbridge_township,in,dubois
baker,in,morgan
bargersville,in,johnson
barkley,in,jasper
barr,in,daviess
barton,in,gibson
bass_lake,in,starke
batesville,in,ripley
bath,in,franklin
battle_ground,in,tippecanoe
baugo,in,elkhart
bean_blossom,in,monroe
bearcreek,in,jay
beaver_township_(newton_cnty),in,newton
beaver_township_(pulaski_cnty),in,pulaski
bedford,in,lawrence
beech_creek,in,greene
beech_grove,in,marion
benton_township_(elkhart_cnty),in,elkhart
benton_township_(monroe_cnty),in,monroe
berne,in,adams
bethany,in,morgan
bethel,in,posey
bethlehem_township_(cass_cnty),in,cass
bethlehem_township_(clark_cnty),in,clark
beverly_shores,in,porter
bicknell,in,knox
big_creek,in,white
bigger,in,jennings
birdseye,in,dubois
black,in,posey
blanford,in,vermillion
bloomfield,in,greene
bloomfield_township,in,lagrange
blooming_grove,in,franklin
bloomingdale,in,parke
bloomington,in,monroe
bloomington_township,in,monroe
blountsville,in,henry
blue_creek,in,adams
blue_river_township_(hancock_cnty),in,hancock
blue_river_township_(harrison_cnty),in,harrison
blue_river_township_(henry_cnty),in,henry
blue_river_township_(johnson_cnty),in,johnson
bluffton,in,wells
bogard,in,daviess
bolivar,in,benton
bono,in,lawrence
boon,in,warrick
boone_township_(cass_cnty),in,cass
boone_township_(crawford_cnty),in,crawford
boone_township_(dubois_cnty),in,dubois
boone_township_(harrison_cnty),in,harrison
boone_township_(madison_cnty),in,madison
boone_township_(porter_cnty),in,porter
boonville,in,warrick
borden,in,clark
boston,in,wayne
boston_township,in,wayne
boswell,in,benton
bourbon,in,marshall
bourbon_township,in,marshall
brandywine_township_(hancock_cnty),in,hancock
brandywine_township_(shelby_cnty),in,shelby
brazil,in,clay
brazil_township,in,clay
bremen,in,marshall
bright,in,dearborn
bristol,in,elkhart
brook,in,newton
brooklyn,in,morgan
brooksburg,in,jefferson
brookston,in,white
brookville,in,franklin
brookville_township,in,franklin
brown_township_(hancock_cnty),in,hancock
brown_township_(hendricks_cnty),in,hendricks
brown_township_(montgomery_cnty),in,montgomery
brown_township_(morgan_cnty),in,morgan
brown_township_(ripley_cnty),in,ripley
brown_township_(washington_cnty),in,washington
brownsburg,in,hendricks
brownstown,in,jackson
brownstown_township,in,jackson
brownsville,in,union
bruceville,in,knox
bryant,in,jay
buck_creek,in,tippecanoe
buck_creek_township,in,hancock
buffalo,in,white
bunker_hill,in,miami
burket,in,kosciusko
burlington,in,carroll
burlington_township,in,carroll
burnettsville,in,white
burns_city,in,martin
burns_harbor,in,porter
busseron,in,knox
butler,in,dekalb
butler_township_(de_kalb_cnty),in,dekalb
butler_township_(franklin_cnty),in,franklin
butler_township_(miami_cnty),in,miami
butlerville,in,jennings
cadiz,in,henry
caesar_creek,in,dearborn
cain,in,fountain
california,in,starke
calumet,in,lake
cambridge_city,in,wayne
camden,in,carroll
campbell_township_(jennings_cnty),in,jennings
campbell_township_(warrick_cnty),in,warrick
campbellsburg,in,washington
canaan,in,jefferson
cannelburg,in,daviess
cannelton,in,perry
carbon,in,clay
carlisle,in,sullivan
carmel,in,hamilton
carpenter,in,jasper
carr_township_(clark_cnty),in,clark
carr_township_(jackson_cnty),in,jackson
carrollton,in,carroll
carter,in,spencer
carthage,in,rush
cass_township_(clay_cnty),in,clay
cass_township_(dubois_cnty),in,dubois
cass_township_(greene_cnty),in,greene
cass_township_(la_porte_cnty),in,laporte
cass_township_(ohio_cnty),in,ohio
cass_township_(pulaski_cnty),in,pulaski
cass_township_(sullivan_cnty),in,sullivan
cass_township_(white_cnty),in,white
cayuga,in,vermillion
cedar_creek_township_(allen_cnty),in,allen
cedar_creek_township_(lake_cnty),in,lake
cedar_grove,in,franklin
cedar_lake,in,lake
center_point,in,clay
center_township_(benton_cnty),in,benton
center_township_(boone_cnty),in,boone
center_township_(clinton_cnty),in,clinton
center_township_(dearborn_cnty),in,dearborn
center_township_(delaware_cnty),in,delaware
center_township_(gibson_cnty),in,gibson
center_township_(grant_cnty),in,grant
center_township_(greene_cnty),in,greene
center_township_(hancock_cnty),in,hancock
center_township_(hendricks_cnty),in,hendricks
center_township_(howard_cnty),in,howard
center_township_(jennings_cnty),in,jennings
center_township_(la_porte_cnty),in,laporte
center_township_(lake_cnty),in,lake
center_township_(marion_cnty),in,marion
center_township_(marshall_cnty),in,marshall
center_township_(martin_cnty),in,martin
center_township_(porter_cnty),in,porter
center_township_(posey_cnty),in,posey
center_township_(ripley_cnty),in,ripley
center_township_(rush_cnty),in,rush
center_township_(starke_cnty),in,starke
center_township_(union_cnty),in,union
center_township_(vanderburgh_cnty),in,vanderburgh
center_township_(wayne_cnty),in,wayne
centerville,in,wayne
centre,in,st._joseph
chalmers,in,white
chandler,in,warrick
charlestown,in,clark
charlestown_township,in,clark
chester_township_(wabash_cnty),in,wabash
chester_township_(wells_cnty),in,wells
chesterfield,in,madison
chesterton,in,porter
chrisney,in,spencer
churubusco,in,whitley
cicero,in,hamilton
cicero_township,in,tipton
clark_township_(johnson_cnty),in,johnson
clark_township_(montgomery_cnty),in,montgomery
clark_township_(perry_cnty),in,perry
clarks_hill,in,tippecanoe
clarksburg,in,decatur
clarksville,in,clark
clay_city,in,clay
clay_township_(bartholomew_cnty),in,bartholomew
clay_township_(carroll_cnty),in,carroll
clay_township_(cass_cnty),in,cass
clay_township_(dearborn_cnty),in,dearborn
clay_township_(decatur_cnty),in,decatur
clay_township_(hamilton_cnty),in,hamilton
clay_township_(hendricks_cnty),in,hendricks
clay_township_(howard_cnty),in,howard
clay_township_(kosciusko_cnty),in,kosciusko
clay_township_(lagrange_cnty),in,lagrange
clay_township_(miami_cnty),in,miami
clay_township_(morgan_cnty),in,morgan
clay_township_(owen_cnty),in,owen
clay_township_(pike_cnty),in,pike
clay_township_(spencer_cnty),in,spencer
clay_township_(st._joseph_cnty),in,st._joseph
clay_township_(wayne_cnty),in,wayne
claypool,in,kosciusko
clayton,in,hendricks
clear_creek_township_(huntington_cnty),in,huntington
clear_creek_township_(monroe_cnty),in,monroe
clear_lake,in,steuben
clear_lake_township,in,steuben
clearspring,in,lagrange
clermont,in,marion
cleveland_township_(elkhart_cnty),in,elkhart
cleveland_township_(whitley_cnty),in,whitley
clifford,in,bartholomew
clifty,in,bartholomew
clinton,in,vermillion
clinton_township_(boone_cnty),in,boone
clinton_township_(cass_cnty),in,cass
clinton_township_(decatur_cnty),in,decatur
clinton_township_(elkhart_cnty),in,elkhart
clinton_township_(la_porte_cnty),in,laporte
clinton_township_(putnam_cnty),in,putnam
clinton_township_(vermillion_cnty),in,vermillion
cloverdale,in,putnam
cloverdale_township,in,putnam
coal_creek,in,montgomery
coalmont,in,clay
coatesville,in,hendricks
colburn,in,tippecanoe
colfax,in,clinton
colfax_township,in,newton
collegeville,in,jasper
columbia_city,in,whitley
columbia_township_(dubois_cnty),in,dubois
columbia_township_(fayette_cnty),in,fayette
columbia_township_(gibson_cnty),in,gibson
columbia_township_(jennings_cnty),in,jennings
columbia_township_(whitley_cnty),in,whitley
columbus,in,bartholomew
columbus_township,in,bartholomew
concord_township_(de_kalb_cnty),in,dekalb
concord_township_(elkhart_cnty),in,elkhart
connersville,in,fayette
connersville_township,in,fayette
converse,in,miami
coolspring,in,laporte
cordry_sweetwater_lakes,in,brown
corunna,in,dekalb
corydon,in,harrison
cotton,in,switzerland
country_club_heights,in,madison
country_squire_lakes,in,jennings
covington,in,fountain
craig,in,switzerland
crandall,in,harrison
crane,in,martin
crawfordsville,in,montgomery
cromwell,in,noble
crothersville,in,jackson
crown_point,in,lake
crows_nest,in,marion
culver,in,marshall
cumberland,in,hancock
curry,in,sullivan
cynthiana,in,posey
dale,in,spencer
daleville,in,delaware
dallas,in,huntington
dalton,in,wayne
dana,in,vermillion
danville,in,hendricks
darlington,in,montgomery
darmstadt,in,vanderburgh
davis_township_(fountain_cnty),in,fountain
davis_township_(starke_cnty),in,starke
dayton,in,tippecanoe
de_motte,in,jasper
decatur,in,adams
decatur_township,in,marion
decker,in,knox
decker_township,in,knox
deer_creek_township_(carroll_cnty),in,carroll
deer_creek_township_(cass_cnty),in,cass
deer_creek_township_(miami_cnty),in,miami
delaware_township_(delaware_cnty),in,delaware
delaware_township_(hamilton_cnty),in,hamilton
delaware_township_(ripley_cnty),in,ripley
delphi,in,carroll
democrat,in,carroll
denver,in,miami
deputy,in,jefferson
dewey,in,laporte
dick_johnson,in,clay
dillsboro,in,dearborn
dover_hill,in,martin
dresser,in,vigo
driftwood,in,jackson
dublin,in,wayne
dubois,in,dubois
duck_creek,in,madison
dudley,in,henry
dugger,in,sullivan
dune_acres,in,porter
dunkirk,in,jay
dunlap,in,elkhart
dunreith,in,henry
dupont,in,jefferson
dyer,in,lake
eagle_creek,in,lake
earl_park,in,benton
east_chicago,in,lake
east_enterprise,in,switzerland
east_germantown,in,wayne
eaton,in,delaware
economy,in,wayne
eden,in,lagrange
edgewood,in,madison
edinburgh,in,johnson
edwardsport,in,knox
eel,in,cass
eel_river_township_(allen_cnty),in,allen
eel_river_township_(hendricks_cnty),in,hendricks
elberfeld,in,warrick
elizabeth,in,harrison
elizabethtown,in,bartholomew
elkhart,in,elkhart
elkhart_township_(elkhart_cnty),in,elkhart
elkhart_township_(noble_cnty),in,noble
ellettsville,in,monroe
elmore,in,daviess
elnora,in,daviess
elwood,in,madison
emison,in,knox
english,in,crawford
erie,in,miami
ervin,in,howard
etna,in,kosciusko
etna_green,in,kosciusko
etna-troy,in,whitley
eugene,in,vermillion
evansville,in,vanderburgh
fairbanks,in,sullivan
fairfield_township_(de_kalb_cnty),in,dekalb
fairfield_township_(franklin_cnty),in,franklin
fairfield_township_(tippecanoe_cnty),in,tippecanoe
fairland,in,shelby
fairmount,in,grant
fairmount_township,in,grant
fairplay,in,greene
fairview,in,fayette
fairview_park,in,vermillion
fall_creek_township_(hamilton_cnty),in,hamilton
fall_creek_township_(henry_cnty),in,henry
fall_creek_township_(madison_cnty),in,madison
farmersburg,in,sullivan
farmland,in,randolph
fayette,in,vigo
ferdinand,in,dubois
ferdinand_township,in,dubois
fillmore,in,putnam
finley,in,scott
fish_lake,in,laporte
fishers,in,hamilton
flat_rock,in,bartholomew
flora,in,carroll
florence,in,switzerland
florida,in,parke
floyd,in,putnam
fontanet,in,vigo
forest,in,clinton
fort_branch,in,gibson
fort_wayne,in,allen
fortville,in,hancock
fountain_city,in,wayne
fowler,in,benton
fowlerton,in,grant
francesville,in,pulaski
francisco,in,gibson
frankfort,in,clinton
franklin,in,johnson
franklin_township_(de_kalb_cnty),in,dekalb
franklin_township_(floyd_cnty),in,floyd
franklin_township_(grant_cnty),in,grant
franklin_township_(harrison_cnty),in,harrison
franklin_township_(hendricks_cnty),in,hendricks
franklin_township_(henry_cnty),in,henry
franklin_township_(johnson_cnty),in,johnson
